gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	Endothelial	Fibroblast	Macrophages	Neuron	RBC	T-cells	Unknown	VSMC
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
BMPR1A	P36894	True	BMR1A_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0	0.0	0.179	0.003	0.0	0.0	0.001	0.0	0.145
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.018	0.028	0.02	0.133	0.096	0.051	0.976	0.529	0.02
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.004	0.007	0.007	0.107	0.05	0.024	0.425	0.395	0.0
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.0	0.0	0.164	0.0	0.193	0.0	0.001	0.0	0.013
CNTFR	P26992	True	CNTFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.0	0.0	0.164	0.0	0.193	0.0	0.001	0.0	0.013
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.026	0.114	0.184	0.003	0.034	0.0	0.003	0.0	0.177
LIFR	P42702	True	LIFR_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.026	0.114	0.184	0.003	0.034	0.0	0.003	0.0	0.177
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS0E661878B	0.026	0.114	0.184	0.003	0.034	0.0	0.003	0.0	0.177
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-CS07B61574B	0.026	0.114	0.184	0.003	0.034	0.0	0.003	0.0	0.177
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0B0B35928	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	CNTF-1R	CPI-CS0EB5F7B6F	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.005	0.729	0.332	0.0	0.218	0.0	0.044	0.122	0.181
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS067298D94	0.001	0.361	0.004	0.006	0.0	0.0	0.002	0.0	0.006
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.001	0.361	0.004	0.006	0.0	0.0	0.002	0.0	0.006
FLT1	P17948	True	VGFR1_HUMAN	FLT1 complex	CPI-CS077F1340A	0.001	0.361	0.004	0.006	0.0	0.0	0.002	0.0	0.006
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS067298D94	0.001	1.084	0.014	0.02	0.0	0.0	0.006	0.0	0.006
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS073D36B1D	0.001	1.084	0.014	0.02	0.0	0.0	0.006	0.0	0.006
KDR	P35968	True	VGFR2_HUMAN	FLT1 complex	CPI-CS077F1340A	0.001	1.084	0.014	0.02	0.0	0.0	0.006	0.0	0.006
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.001	1.084	0.014	0.02	0.0	0.0	0.006	0.0	0.006
CSF2RB	P32927	True	IL3RB_HUMAN	GMCSFR	CPI-CS0210859AB	0.002	0.033	0.007	0.079	0.0	0.0	0.0	0.0	0.0
CSF2RA	P15509	True	CSF2R_HUMAN	GMCSFR	CPI-CS0210859AB	0.043	0.095	0.093	0.72	0.027	0.003	0.031	0.069	0.091
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.0	0.089	0.028	0.002	0.0	0.0	0.005	0.0	0.015
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.0	0.089	0.028	0.002	0.0	0.0	0.005	0.0	0.015
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.008	0.013	0.007	0.036	0.0	0.0	0.008	0.0	0.009
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.008	0.013	0.007	0.036	0.0	0.0	0.008	0.0	0.009
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.008	0.013	0.007	0.036	0.0	0.0	0.008	0.0	0.009
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.008	0.013	0.007	0.036	0.0	0.0	0.008	0.0	0.009
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.008	0.013	0.007	0.036	0.0	0.0	0.008	0.0	0.009
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS008C9D6E5	0.001	0.009	0.058	0.202	0.0	0.0	0.002	0.0	0.0
IL1R2	P27930	True	IL1R2_HUMAN	IL1 receptor inhibitor	CPI-CS085E95BC1	0.001	0.009	0.058	0.202	0.0	0.0	0.002	0.0	0.0
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.025	0.005	0.004	0.088	0.026	0.006	0.034	0.017	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.086	0.062	0.184	0.191	0.031	0.023	0.164	0.24	0.077
IL11RA	Q14626	True	I11RA_HUMAN	IL11 receptor	CPI-CS0DDFD82E7	0.004	0.239	1.006	0.031	0.253	0.0	0.004	0.0	0.124
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.004	0.023	0.012	0.017	0.0	0.01	0.485	0.246	0.008
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.004	0.023	0.012	0.017	0.0	0.01	0.485	0.246	0.008
IL2RB	P14784	True	IL2RB_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	0.004	0.023	0.012	0.017	0.0	0.01	0.485	0.246	0.008
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL2RG	P31785	True	IL2RG_HUMAN	IL2 receptor_I	CPI-CS0A34112A6	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL2RG	P31785	True	IL2RG_HUMAN	IL21 receptor	CPI-CS0E80B08E2	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL2RG	P31785	True	IL2RG_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL2RG	P31785	True	IL2RG_HUMAN	IL7 receptor	CPI-CS0AB9C7139	1.012	0.65	0.05	0.664	0.135	0.137	1.271	1.402	0.089
IL17RA	Q96F46	True	I17RA_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.225	0.028	0.063	1.096	0.058	0.028	0.182	0.137	0.066
IL17RC	Q8NAC3	True	I17RC_HUMAN	IL17 receptor AC	CPI-CS04F158618	0.001	0.062	0.069	0.0	0.067	0.0	0.001	0.0	0.071
IL18	Q14116	True	IL18_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.077	0.124	0.0	0.176	0.0	0.002	0.094	0.127	0.009
IL18R1	Q13478	True	IL18R_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.009	0.009	0.005	0.018	0.035	0.02	0.286	0.099	0.0
IL18RAP	O95256	True	I18RA_HUMAN	IL18 receptor	CPI-CS09831CCFD	0.007	0.009	0.013	0.049	0.0	0.003	0.232	0.012	0.008
IL2RA	P01589	True	IL2RA_HUMAN	IL2 receptor_HA	CPI-CS0D48BE017	0.003	0.0	0.004	0.009	0.0	0.018	0.199	0.29	0.012
IL21R	Q9HBE5	True	IL21R_HUMAN	IL21 receptor	CPI-CS0E80B08E2	0.551	0.03	0.032	0.113	0.063	0.047	0.411	0.661	0.034
IL1RL1	Q01638	True	ILRL1_HUMAN	IL33 receptor	CPI-CS0C59AF029	0.001	0.0	0.0	0.074	0.0	0.0	0.061	0.022	0.0
IL4R	P24394	True	IL4RA_HUMAN	IL4 receptor	CPI-CS0FBBCDD66	0.245	0.167	0.278	0.138	0.055	0.034	0.282	0.382	0.029
IL6R	P08887	True	IL6RA_HUMAN	IL6 receptor	CPI-CS063AE1C91	0.079	0.03	0.024	0.347	0.0	0.016	0.133	0.178	0.062
IL7R	P16871	True	IL7RA_HUMAN	IL7 receptor	CPI-CS0AB9C7139	0.004	0.0	0.007	0.029	0.028	0.019	0.55	0.607	0.013
AMHR2	Q16671	True	AMHR2_HUMAN	MIS receptor 1	CPI-CS07557A266	0.0	0.0	0.01	0.0	0.0	0.0	0.001	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.009	0.017	0.006	0.077	0.0	0.023	0.564	0.24	0.01
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.009	0.017	0.006	0.077	0.0	0.023	0.564	0.24	0.01
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.1	0.038	0.04	1.019	0.103	0.106	1.77	1.078	0.055
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.1	0.038	0.04	1.019	0.103	0.106	1.77	1.078	0.055
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-CS06D50EBF8	0.0	0.092	0.073	0.0	0.0	0.0	0.0	0.0	0.112
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.001	0.008	1.22	0.006	0.0	0.0	0.003	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-CS0BAF97962	0.005	0.022	0.395	0.016	0.372	0.0	0.002	0.0	1.642
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.001	0.023	0.09	0.038	0.038	0.003	0.007	0.0	0.103
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.001	0.023	0.09	0.038	0.038	0.003	0.007	0.0	0.103
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.001	0.023	0.09	0.038	0.038	0.003	0.007	0.0	0.103
TREM2	Q9NZC2	True	TREM2_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	PlexinA1_complex2	CPI-CS0123BC66C	0.034	0.035	0.046	3.73	0.085	0.048	0.471	0.035	0.06
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.005	0.267	0.837	0.857	0.184	0.014	0.081	0.066	0.647
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.005	0.267	0.837	0.857	0.184	0.014	0.081	0.066	0.647
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.005	0.267	0.837	0.857	0.184	0.014	0.081	0.066	0.647
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.005	0.267	0.837	0.857	0.184	0.014	0.081	0.066	0.647
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.001	0.356	0.04	0.001	0.0	0.0	0.001	0.0	0.01
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.001	0.0	0.024	0.003	0.124	0.0	0.0	0.0	0.01
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.0	0.064	0.0	0.0	0.0	0.0	0.001	0.0	0.011
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC07E0348EF	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.052
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC05CE52A12	0.0	0.0	0.239	0.0	0.0	0.0	0.001	0.0	0.011
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.059	0.048	3.697	0.032	1.952	0.051	0.054	0.086	0.238
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A8902C85	0.106	0.157	4.379	0.084	3.229	0.062	0.095	0.104	2.228
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0A0532ADC	0.013	0.902	1.126	0.016	1.522	0.011	0.015	0.0	2.349
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.003	0.091	0.689	0.006	0.4	0.0	0.001	0.0	0.297
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	0.001	0.153	0.193	0.006	0.0	0.0	0.0	0.0	0.621
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.0	0.0	0.063	0.0	0.861	0.0	0.003	0.0	0.002
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.004	0.005	0.965	0.005	0.099	0.003	0.003	0.0	0.681
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	0.015	0.028	2.002	0.019	0.325	0.011	0.015	0.022	1.53
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.002	0.003	0.004	0.0	0.248	0.0	0.008	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.001	0.004	0.338	0.0	0.172	0.0	0.002	0.0	0.118
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.0	0.126	0.078	0.0	0.034	0.0	0.001	0.0	0.022
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.005	0.011	0.775	0.004	1.423	0.0	0.003	0.0	0.585
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.003	0.08	0.129	0.007	0.0	0.0	0.001	0.0	0.071
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.0	0.07	0.284	0.0	0.0	0.0	0.0	0.0	0.035
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	0.007	0.296	1.081	0.018	0.497	0.006	0.007	0.0	0.023
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.007	0.744	0.086	0.0	0.336	0.0	0.005	0.0	0.281
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	0.0	0.005	0.033	0.002	0.0	0.0	0.003	0.0	0.003
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	0.003	0.009	1.044	0.0	0.748	0.0	0.003	0.0	0.077
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.0	0.003	0.24	0.006	0.687	0.004	0.002	0.0	0.068
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.003	0.0	0.003	0.003	0.045	0.0	0.002	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.001	0.0	0.005	0.0	0.576	0.0	0.0	0.0	0.089
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.0	0.174	0.005	0.0	0.0	0.0	0.001	0.0	0.003
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.006
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.001	0.023	0.194	0.0	0.208	0.0	0.001	0.0	0.039
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0247375A7	0.011	0.0	0.033	0.033	0.0	0.003	0.003	0.0	0.007
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0B808E56A	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.052
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC089D4762F	0.0	0.0	0.239	0.0	0.0	0.0	0.001	0.0	0.011
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F73E9099	0.059	0.048	3.697	0.032	1.952	0.051	0.054	0.086	0.238
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0BC63F8C0	0.106	0.157	4.379	0.084	3.229	0.062	0.095	0.104	2.228
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0672FBD31	0.013	0.902	1.126	0.016	1.522	0.011	0.015	0.0	2.349
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0545E2502	0.003	0.091	0.689	0.006	0.4	0.0	0.001	0.0	0.297
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0458F68A5	0.001	0.153	0.193	0.006	0.0	0.0	0.0	0.0	0.621
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06E5E0C83	0.0	0.0	0.063	0.0	0.861	0.0	0.003	0.0	0.002
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC09FDA4F45	0.004	0.005	0.965	0.005	0.099	0.003	0.003	0.0	0.681
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F4BC2909	0.015	0.028	2.002	0.019	0.325	0.011	0.015	0.022	1.53
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0A8E69BC5	0.002	0.003	0.004	0.0	0.248	0.0	0.008	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05992FDC8	0.001	0.004	0.338	0.0	0.172	0.0	0.002	0.0	0.118
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC069F95780	0.0	0.126	0.078	0.0	0.034	0.0	0.001	0.0	0.022
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DAD29856	0.005	0.011	0.775	0.004	1.423	0.0	0.003	0.0	0.585
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC02F06FF62	0.003	0.08	0.129	0.007	0.0	0.0	0.001	0.0	0.071
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0EC572716	0.0	0.07	0.284	0.0	0.0	0.0	0.0	0.0	0.035
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0F8D27FBC	0.007	0.296	1.081	0.018	0.497	0.006	0.007	0.0	0.023
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0EA3FC100	0.007	0.744	0.086	0.0	0.336	0.0	0.005	0.0	0.281
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC07FB88720	0.0	0.005	0.033	0.002	0.0	0.0	0.003	0.0	0.003
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0BD4C290F	0.003	0.009	1.044	0.0	0.748	0.0	0.003	0.0	0.077
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC053BBE2B1	0.0	0.003	0.24	0.006	0.687	0.004	0.002	0.0	0.068
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0DA5EFA18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0F590482E	0.003	0.0	0.003	0.003	0.045	0.0	0.002	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BA41B0D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0FF018913	0.001	0.0	0.005	0.0	0.576	0.0	0.0	0.0	0.089
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC08BF895FC	0.0	0.174	0.005	0.0	0.0	0.0	0.001	0.0	0.003
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0D7F33CFB	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.006
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0EACF2D60	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC004A436C5	0.001	0.023	0.194	0.0	0.208	0.0	0.001	0.0	0.039
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC08AA91C84	0.011	0.0	0.033	0.033	0.0	0.003	0.003	0.0	0.007
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC0EAF80261	0.007	0.0	0.0	0.0	0.022	0.0	0.008	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC05D87F723	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.052
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0606C6896	0.0	0.0	0.239	0.0	0.0	0.0	0.001	0.0	0.011
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC01EA4FF6B	0.059	0.048	3.697	0.032	1.952	0.051	0.054	0.086	0.238
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC054484F7B	0.106	0.157	4.379	0.084	3.229	0.062	0.095	0.104	2.228
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC02392F4AF	0.013	0.902	1.126	0.016	1.522	0.011	0.015	0.0	2.349
FN1	P02751	False	FINC_HUMAN		CPI-SC01FFC9392	0.02	0.28	1.344	0.273	0.0	0.01	0.026	0.054	0.293
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CA7B34A5	0.003	0.091	0.689	0.006	0.4	0.0	0.001	0.0	0.297
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC07222A428	0.001	0.153	0.193	0.006	0.0	0.0	0.0	0.0	0.621
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0FBFA176B	0.0	0.0	0.063	0.0	0.861	0.0	0.003	0.0	0.002
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC08D8A859F	0.004	0.005	0.965	0.005	0.099	0.003	0.003	0.0	0.681
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0814068D9	0.015	0.028	2.002	0.019	0.325	0.011	0.015	0.022	1.53
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0E4E54E13	0.002	0.003	0.004	0.0	0.248	0.0	0.008	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC035134F18	0.001	0.004	0.338	0.0	0.172	0.0	0.002	0.0	0.118
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC04B354AE3	0.0	0.126	0.078	0.0	0.034	0.0	0.001	0.0	0.022
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0FC645961	0.005	0.011	0.775	0.004	1.423	0.0	0.003	0.0	0.585
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC058845C44	0.003	0.08	0.129	0.007	0.0	0.0	0.001	0.0	0.071
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC09C0B5D08	0.0	0.07	0.284	0.0	0.0	0.0	0.0	0.0	0.035
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC039D075C6	0.007	0.296	1.081	0.018	0.497	0.006	0.007	0.0	0.023
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04B0064C4	0.007	0.744	0.086	0.0	0.336	0.0	0.005	0.0	0.281
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC052A417CB	0.0	0.005	0.033	0.002	0.0	0.0	0.003	0.0	0.003
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0E0C50FCA	0.003	0.009	1.044	0.0	0.748	0.0	0.003	0.0	0.077
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01E9FAC20	0.0	0.003	0.24	0.006	0.687	0.004	0.002	0.0	0.068
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC061137A41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC08226CD3B	0.003	0.0	0.003	0.003	0.045	0.0	0.002	0.0	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0ADD7BEF0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC083EDDA21	0.001	0.0	0.005	0.0	0.576	0.0	0.0	0.0	0.089
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0CCF30377	0.0	0.174	0.005	0.0	0.0	0.0	0.001	0.0	0.003
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0CE6F5084	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.0	0.006
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0AD6D8724	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0F300DE24	0.001	0.023	0.194	0.0	0.208	0.0	0.001	0.0	0.039
