id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|Endothelial	B-cells|Fibroblast	B-cells|Macrophages	B-cells|Neuron	B-cells|RBC	B-cells|T-cells	B-cells|Unknown	B-cells|VSMC	Endothelial|B-cells	Endothelial|Endothelial	Endothelial|Fibroblast	Endothelial|Macrophages	Endothelial|Neuron	Endothelial|RBC	Endothelial|T-cells	Endothelial|Unknown	Endothelial|VSMC	Fibroblast|B-cells	Fibroblast|Endothelial	Fibroblast|Fibroblast	Fibroblast|Macrophages	Fibroblast|Neuron	Fibroblast|RBC	Fibroblast|T-cells	Fibroblast|Unknown	Fibroblast|VSMC	Macrophages|B-cells	Macrophages|Endothelial	Macrophages|Fibroblast	Macrophages|Macrophages	Macrophages|Neuron	Macrophages|RBC	Macrophages|T-cells	Macrophages|Unknown	Macrophages|VSMC	Neuron|B-cells	Neuron|Endothelial	Neuron|Fibroblast	Neuron|Macrophages	Neuron|Neuron	Neuron|RBC	Neuron|T-cells	Neuron|Unknown	Neuron|VSMC	RBC|B-cells	RBC|Endothelial	RBC|Fibroblast	RBC|Macrophages	RBC|Neuron	RBC|RBC	RBC|T-cells	RBC|Unknown	RBC|VSMC	T-cells|B-cells	T-cells|Endothelial	T-cells|Fibroblast	T-cells|Macrophages	T-cells|Neuron	T-cells|RBC	T-cells|T-cells	T-cells|Unknown	T-cells|VSMC	Unknown|B-cells	Unknown|Endothelial	Unknown|Fibroblast	Unknown|Macrophages	Unknown|Neuron	Unknown|RBC	Unknown|T-cells	Unknown|Unknown	Unknown|VSMC	VSMC|B-cells	VSMC|Endothelial	VSMC|Fibroblast	VSMC|Macrophages	VSMC|Neuron	VSMC|RBC	VSMC|T-cells	VSMC|Unknown	VSMC|VSMC
CPI-SS0EFE0B07A	CXCL12_CXCR3	simple:P48061	simple:P49682	CXCL12	CXCR3	True	False	True	guidetopharmacology.org	False	0.003	0.0	0.003	0.01	0.0	0.005	0.106	0.024	0.0	0.101	0.0	0.101	0.108	0.0	0.103	0.204	0.122	0.0	0.317	0.0	0.317	0.324	0.0	0.319	0.42	0.338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.008	0.0	0.004	0.105	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.067	0.074	0.0	0.069	0.17	0.088	0.0
CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	CCL21	CCR7	True	False	True	curated	False	0.141	0.125	0.0	0.126	0.0	0.125	0.141	0.132	0.126	2.006	1.989	0.0	1.991	0.0	1.989	2.006	1.996	1.991	0.158	0.141	0.0	0.143	0.0	0.141	0.158	0.148	0.142	0.171	0.154	0.0	0.156	0.0	0.154	0.171	0.161	0.155	0.124	0.107	0.0	0.109	0.0	0.107	0.124	0.114	0.108	0.086	0.069	0.0	0.071	0.0	0.069	0.086	0.077	0.071	0.138	0.121	0.0	0.123	0.0	0.121	0.138	0.128	0.123	0.118	0.101	0.0	0.102	0.0	0.101	0.118	0.108	0.102	0.16	0.143	0.0	0.145	0.0	0.143	0.16	0.15	0.144
CPI-SS0C2437E0D	CXCL13_CXCR5	simple:O43927	simple:P32302	CXCL13	CXCR5	True	False	True	curated	False	0.01	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.109	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.005	0.0	0.0	0.0	0.0	0.003	0.0	0.0
CPI-SS00399ED03	AVP_AVPR1A	simple:P01185	simple:P37288	AVP	AVPR1A	True	False	True	I2D,IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.011	0.058	0.0	0.0	0.003	0.003	0.0	0.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.01	0.057	0.0	0.0	0.002	0.001	0.0	0.135
CPI-SS02CCE14A7	ADCYAP1_VIPR2	simple:P18509	simple:P41587	ADCYAP1	VIPR2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.014	0.069	0.0	0.0	0.014	0.019	0.03	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A9F17199	PYY_NPY1R	simple:P10082	simple:P25929	PYY	NPY1R	True	False	True	guidetopharmacology.org	False	0.001	0.002	0.0	0.008	0.0	0.0	0.001	0.0	0.578	0.003	0.004	0.0	0.01	0.0	0.0	0.002	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.026	0.0	0.032	0.0	0.0	0.025	0.0	0.602
CPI-SS0098B5107	ADCYAP1_SCTR	simple:P18509	simple:P47872	ADCYAP1	SCTR	True	False	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS021F26C73	SCT_SCTR	simple:P09683	simple:P47872	SCT	SCTR	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0133239EA	ADCYAP1_ADCYAP1R1	simple:P18509	simple:P41586	ADCYAP1	ADCYAP1R1	True	False	True	I2D,IMEx	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	True	False	True	I2D,InnateDB-All	False	0.004	0.012	0.837	0.287	0.151	0.002	0.005	0.018	0.137	0.058	0.065	0.891	0.341	0.205	0.056	0.059	0.072	0.191	0.006	0.013	0.838	0.289	0.153	0.003	0.007	0.019	0.139	0.007	0.015	0.84	0.29	0.154	0.005	0.008	0.021	0.14	0.019	0.027	0.852	0.302	0.166	0.017	0.02	0.033	0.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.025	0.85	0.3	0.164	0.015	0.018	0.031	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.02	0.845	0.295	0.159	0.01	0.013	0.026	0.145
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.006	0.014	0.839	0.289	0.153	0.004	0.007	0.02	0.139	0.038	0.045	0.871	0.321	0.185	0.036	0.039	0.052	0.171	0.312	0.32	1.145	0.595	0.459	0.31	0.314	0.326	0.445	0.009	0.017	0.842	0.292	0.156	0.007	0.01	0.023	0.142	0.062	0.07	0.895	0.345	0.209	0.06	0.064	0.076	0.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.015	0.84	0.29	0.154	0.005	0.009	0.021	0.14	0.033	0.041	0.866	0.316	0.18	0.031	0.035	0.047	0.166	0.06	0.068	0.893	0.343	0.207	0.058	0.062	0.074	0.193
CPI-SS0472C478C	BMP7_PTPRK	simple:P18075	simple:Q15262	BMP7	PTPRK	True	False	True	InnateDB-All	False	0.002	0.054	0.049	0.0	0.0	0.0	0.002	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.066	0.062	0.0	0.0	0.0	0.014	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.058	0.053	0.0	0.0	0.0	0.005	0.0	0.072	0.017	0.069	0.064	0.0	0.0	0.0	0.017	0.0	0.084	0.01	0.062	0.057	0.0	0.0	0.0	0.01	0.0	0.077	0.003	0.055	0.05	0.0	0.0	0.0	0.002	0.0	0.07
CPI-SS0CB863B46	WNT5A_PTPRK	simple:P41221	simple:Q15262	WNT5A	PTPRK	True	False	True	InnateDB-All	False	0.002	0.054	0.049	0.0	0.0	0.0	0.001	0.0	0.068	0.01	0.062	0.057	0.0	0.0	0.0	0.009	0.0	0.076	0.169	0.221	0.216	0.0	0.0	0.0	0.168	0.0	0.235	0.005	0.057	0.052	0.0	0.0	0.0	0.005	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.054	0.049	0.0	0.0	0.0	0.002	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.071	0.066	0.0	0.0	0.0	0.019	0.0	0.086
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	True	False	True	curated	False	0.003	0.011	0.198	0.009	0.186	0.0	0.001	0.0	0.822	0.057	0.065	0.252	0.063	0.24	0.0	0.055	0.0	0.876	0.005	0.013	0.2	0.01	0.188	0.0	0.003	0.0	0.823	0.006	0.014	0.201	0.012	0.189	0.0	0.004	0.0	0.825	0.018	0.026	0.213	0.024	0.201	0.0	0.016	0.0	0.837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.024	0.211	0.022	0.199	0.0	0.014	0.0	0.835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.019	0.206	0.017	0.194	0.0	0.009	0.0	0.83
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	True	False	True	curated	False	0.001	0.005	0.611	0.004	0.0	0.0	0.002	0.0	0.0	0.055	0.058	0.665	0.058	0.0	0.0	0.056	0.0	0.0	0.003	0.006	0.612	0.005	0.0	0.0	0.004	0.0	0.0	0.004	0.008	0.614	0.007	0.0	0.0	0.005	0.0	0.0	0.016	0.019	0.626	0.019	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.017	0.624	0.017	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.013	0.619	0.012	0.0	0.0	0.01	0.0	0.0
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	True	False	True	curated	False	0.001	0.005	0.611	0.004	0.0	0.0	0.002	0.0	0.0	0.081	0.084	0.69	0.083	0.0	0.0	0.082	0.0	0.0	0.034	0.037	0.643	0.036	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.224	0.83	0.223	0.0	0.0	0.221	0.0	0.0	0.004	0.007	0.614	0.007	0.0	0.0	0.005	0.0	0.0	0.002	0.005	0.611	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444	0.448	1.054	0.447	0.0	0.0	0.445	0.0	0.0
CPI-SS0CB4F2FE4	PDGFB_ADGRV1	simple:P01127	simple:Q8WXG9	PDGFB	ADGRV1	True	False	True	InnateDB-All	False	0.202	0.011	0.016	0.004	0.026	0.017	0.005	0.172	0.008	0.256	0.065	0.07	0.058	0.08	0.07	0.059	0.226	0.062	0.204	0.013	0.017	0.006	0.027	0.018	0.006	0.173	0.01	0.205	0.014	0.019	0.007	0.029	0.02	0.008	0.175	0.011	0.217	0.026	0.031	0.019	0.041	0.032	0.02	0.187	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.215	0.024	0.029	0.017	0.039	0.03	0.018	0.185	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.019	0.024	0.012	0.034	0.025	0.013	0.18	0.016
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	MDK	PTPRZ1	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.425	0.0	0.0	0.0	0.0
CPI-SS04E690D72	PTN_PTPRZ1	simple:P21246	simple:P23471	PTN	PTPRZ1	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32	0.0	0.0	0.0	0.0
CPI-SS012AFC842	MDK_ALK	simple:P21741	simple:Q9UM73	MDK	ALK	True	False	True	curated	False	0.003	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.008	0.035	0.0	0.0	0.0	0.109	0.0	0.0	0.0	0.039	0.309	0.0	0.0	0.0	0.383	0.0	0.0	0.0	0.314	0.006	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.01	0.059	0.0	0.0	0.0	0.133	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.009	0.03	0.0	0.0	0.0	0.104	0.0	0.0	0.0	0.035	0.057	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.062
CPI-SS05D7900BF	PTN_ALK	simple:P21246	simple:Q9UM73	PTN	ALK	True	False	True	curated	False	0.003	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.007	0.169	0.0	0.0	0.0	0.243	0.0	0.0	0.0	0.173	0.06	0.0	0.0	0.0	0.134	0.0	0.0	0.0	0.064	0.003	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.008	0.654	0.0	0.0	0.0	0.729	0.0	0.0	0.0	0.659	0.005	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.009	0.01	0.0	0.0	0.0	0.084	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.953	0.0	0.0	0.0	1.027	0.0	0.0	0.0	0.958
CPI-SS0B2D5BA95	WNT5A_FZD1	simple:P41221	simple:Q9UP38	WNT5A	FZD1	True	False	True	curated	False	0.001	0.01	0.134	0.002	0.067	0.0	0.001	0.0	0.046	0.009	0.018	0.142	0.01	0.075	0.0	0.009	0.0	0.054	0.168	0.177	0.301	0.169	0.234	0.0	0.168	0.0	0.213	0.004	0.013	0.138	0.005	0.07	0.0	0.004	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.01	0.135	0.002	0.067	0.0	0.001	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.027	0.152	0.019	0.084	0.0	0.018	0.0	0.063
CPI-SS0CA020C34	WNT4_FZD1	simple:P56705	simple:Q9UP38	WNT4	FZD1	True	False	True	I2D	False	0.031	0.04	0.165	0.032	0.097	0.0	0.031	0.0	0.076	0.021	0.03	0.155	0.022	0.088	0.0	0.021	0.0	0.066	0.025	0.034	0.158	0.026	0.091	0.0	0.025	0.0	0.07	0.026	0.035	0.16	0.027	0.092	0.0	0.026	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.012	0.137	0.004	0.069	0.0	0.003	0.0	0.048	0.044	0.053	0.178	0.045	0.11	0.0	0.044	0.0	0.089	0.042	0.052	0.176	0.043	0.109	0.0	0.042	0.0	0.088	0.039	0.048	0.172	0.04	0.105	0.0	0.039	0.0	0.084
CPI-SS0E4DE8215	WNT2_FZD1	simple:P09544	simple:Q9UP38	WNT2	FZD1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.024	0.149	0.016	0.081	0.0	0.015	0.0	0.06	0.003	0.012	0.137	0.004	0.069	0.0	0.003	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01C2BA5C8	WNT5A_FZD2	simple:P41221	simple:Q14332	WNT5A	FZD2	True	False	True	curated	False	0.0	0.0	0.131	0.0	0.029	0.0	0.0	0.0	0.016	0.0	0.0	0.139	0.0	0.037	0.0	0.0	0.0	0.024	0.0	0.0	0.298	0.0	0.196	0.0	0.0	0.0	0.183	0.0	0.0	0.134	0.0	0.032	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131	0.0	0.029	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.046	0.0	0.0	0.0	0.034
CPI-SS02C418D99	WNT2_FZD2	simple:P09544	simple:Q14332	WNT2	FZD2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.043	0.0	0.0	0.0	0.03	0.0	0.0	0.133	0.0	0.031	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	BMP7	SLAMF1	True	False	True	InnateDB-All	False	0.046	0.0	0.004	0.013	0.0	0.006	0.05	0.028	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.016	0.026	0.0	0.019	0.063	0.041	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.007	0.017	0.0	0.01	0.054	0.032	0.011	0.062	0.0	0.019	0.028	0.0	0.022	0.065	0.043	0.022	0.054	0.0	0.011	0.021	0.0	0.014	0.058	0.036	0.015	0.047	0.0	0.004	0.014	0.0	0.007	0.051	0.029	0.008
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	WNT5A	FZD5	True	False	True	curated	False	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.01	0.0	0.009	0.01	0.0	0.0	0.0	0.0	0.009	0.018	0.0	0.168	0.169	0.0	0.0	0.0	0.0	0.168	0.177	0.0	0.004	0.005	0.0	0.0	0.0	0.0	0.004	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.02	0.0	0.0	0.0	0.0	0.018	0.027	0.0
CPI-SS0C56C483F	WNT5A_ANTXR1	simple:P41221	simple:Q9H6X2	WNT5A	ANTXR1	True	False	True	InnateDB-All	False	0.001	0.0	0.119	0.0	0.053	0.0	0.0	0.0	0.034	0.009	0.0	0.127	0.0	0.061	0.0	0.0	0.0	0.042	0.168	0.0	0.286	0.0	0.22	0.0	0.0	0.0	0.201	0.004	0.0	0.122	0.0	0.056	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.119	0.0	0.053	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.136	0.0	0.07	0.0	0.0	0.0	0.051
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	GDF11	ANTXR1	True	False	True	InnateDB-All	False	0.005	0.0	0.123	0.0	0.057	0.0	0.0	0.0	0.038	0.008	0.0	0.126	0.0	0.06	0.0	0.0	0.0	0.041	0.026	0.0	0.143	0.0	0.077	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.173	0.0	0.107	0.0	0.0	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.124	0.0	0.058	0.0	0.0	0.0	0.039	0.007	0.0	0.125	0.0	0.058	0.0	0.0	0.0	0.039	0.095	0.0	0.213	0.0	0.146	0.0	0.0	0.0	0.127
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	I2D	False	0.0	0.0	0.027	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.194	0.0	0.0	0.0	0.168	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.018	0.0	0.0
CPI-SS002673EFE	WNT5A_FZD3	simple:P41221	simple:Q9NPG1	WNT5A	FZD3	True	False	True	curated	False	0.001	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.009	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.01	0.168	0.169	0.169	0.0	0.0	0.0	0.0	0.0	0.169	0.004	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.02	0.019	0.0	0.0	0.0	0.0	0.0	0.02
CPI-SS0F26BB901	WNT2_FZD3	simple:P09544	simple:Q9NPG1	WNT2	FZD3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.017	0.016	0.0	0.0	0.0	0.0	0.0	0.017	0.003	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
